RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed
RBP1,0.18537072837352753,138.12095737457275,237.08180594444275,63783588
RBP2,0.3132173717021942,197.88983941078186,246.4509196281433,63783588
RBP3,-0.005352131091058254,151.27501821517944,240.90817379951477,63783588
