RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed
RBP1,0.042230356484651566,156.9156529903412,613.191682100296,117012348
RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed
RBP1,0.025410395115613937,178.56458187103271,579.7181496620178,92833581
RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed (Transformer)
RBP1,0.028368746861815453,197.77529215812683,550.4918975830078,106015427
RBP2,0.16986723244190216,215.82979941368103,568.9665575027466,106015427
RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed (DeepMultiConvModel)
RBP1,0.05280420556664467,113.11967706680298,319.21272683143616,45780247
